Package Name,Reviewer Name,Review,Rating
Money Manager Expense & Budget,Dicky Rahma Hermawan,"Good app to keep track my monthly budget and expenses. Since I'm a diligent budget feature user, it would be nice if there's a notification system to tell whether I have reached some certain budget threshold",5
Money Manager Expense & Budget,Jaya Krishnan,nice,5
Money Manager Expense & Budget,drago's cafe,best one to uses for multi currency,5
Money Manager Expense & Budget,Den Kryvoshei,"Simply superb: minimal design, maximal functionality. The only notice for the devs, please make autocomplete of notes locale insensitive. Meaning typing silumos would suggest šilumos. Other than that - thank you for such a nice application",5
Money Manager Expense & Budget,Sarah Hinzpeter,"I've had this app for several years, and I really hate the update. I used to be ablez to edit reoccurring payments/income (if either of us got a pay raise, I could edit our reoccurring salary, if a reoccurring expense went up or down or was completely removed, I could easily edit it). NOW I cannot for the life of me figure out how to change reoccurring salaries/expenses, and I'm about 2 seconds from deleting the app.",1
Money Manager Expense & Budget,Sanchayan Mandal,"very nice aap, exactly what I wanted... so far satisfied 😌 and the best thing is this app runs on add revenue model and is free for consumers with almost all features what some other apps are providing with subscription 👌",5
Money Manager Expense & Budget,Janissa Fox,great app,5
Money Manager Expense & Budget,matt vanderjagt,Using this for a construction project. it's over all functionality and custom features have worked very well.,5
Money Manager Expense & Budget,Adwaidh K Ravi,"This money management app offers a user-friendly interface, making budgeting and expense tracking a breeze. A solid choice for individuals seeking efficient budget management.",5
Money Manager Expense & Budget,Ivan A. David-Venegas,"Awesome app, so many features by default and allows customization for transactions notes making easier to categorize them. In addition, the PC Manager makes even easier to keep your accounts records up to date.",5
Money Manager Expense & Budget,bhagyesh sharma,I changed mobile. I restored the data but data is not reflecting in app. Please help.,5
Money Manager Expense & Budget,Z K Abid,Show ads other than that it is best,4
Money Manager Expense & Budget,nitesh barua,Great,5
Money Manager Expense & Budget,Cristian Mustafa Tekir,"I wanted to try it out. But it has so many vendors where our data goes, and without any button to quickly reject everything, is of no use. I don't want someone in who knows where, to know details about me and what I do with my money, thank you.",1
Money Manager Expense & Budget,Sunaryo Yagami,so far so good 👌,5
Money Manager Expense & Budget,Sahrudin 308,okay,3
Money Manager Expense & Budget,Александр Смоляков,Excellent app with vast functionality. One of the best on the market.,5
Money Manager Expense & Budget,Mrinath Das,all good but some things can be better,5
Money Manager Expense & Budget,Mark Velasco,easy to use,5
Money Manager Expense & Budget,fudha samsung,"simpel, komplit, baik",5
Money Manager Expense & Budget,Bhagya Wickramasooriya,I cant find option details,4
Money Manager Expense & Budget,Cristian Mora,"Can't sync between devices, otherwise I'll give it 5 stars, the app looks great and is really complete features wise",1
Money Manager Expense & Budget,Anfes Mohammed,sucha good app!!!!,5
Money Manager Expense & Budget,Joshua Brooks,"Simple, easy to use, and quick to enter data",5
Money Manager Expense & Budget,k.v.venkat raja,good,5
Money Manager Expense & Budget,pubudu kasun,good,5
Money Manager Expense & Budget,Siddharth Devanawar,Awesome app. Really good one to track and manage your income and expenses,5
Money Manager Expense & Budget,Bow Ash,App doesn't work half the time. Eveytime I put an expense in doesn't show up on app,1
Money Manager Expense & Budget,Mulga Hooson,Good so far,4
Money Manager Expense & Budget,Ajaya Man Kirati (easylearncomputer),Please improve for loan category and make available nepali date as well.,2
Money Manager Expense & Budget,Marco,"I just wish there was a way to add a note text by default, a real bulk edit feature for every field and a way to automatically fetch expenses from banking notification (I realize how difficult this would be), but apart from that it's perfect. Also props to the fact that the pro version is a one time purchase and not a subscription. Much much much better.",5
Money Manager Expense & Budget,Abhimanyu Khajuria,Great app to know your expenses,4
Money Manager Expense & Budget,Sougamya Suryadevara,very user friendly app...used many apps like this before but this app is very nice and we are happy using it for every purchase we make and can segregate..such a nice app....only flaw is we cannot change our currency...it will automatically take one country currency and we chant change it later,5
Money Manager Expense & Budget,rashmi ranjan,the best app to account your money,5
Money Manager Expense & Budget,Mohit Jain,This app is the best to record your daily expenses Very less ads in non paid app Very easy to use Nice layout Out and out a winner above all,5
Money Manager Expense & Budget,Moh Abdul Hakim,"Simple. Bisa di edit. Saran, kalo bisa sinkronisasi pada perangkat lain",5
Money Manager Expense & Budget,B K P,"it's a very good app, easy to use,i only have 4 stars because of the ads",4
Money Manager Expense & Budget,christine wanja,The best tracker i can recommend to anyone starting a concious financial journey,5
Money Manager Expense & Budget,Karthick Rao,"There is a serious bug in the currency conversion and summing up logic. I have two currency category, if i go to Trans tab and click search button and select the account of subcategory the sum shown in income/expenses is sum of all the individual entities. If i go to accounts tab and check the value in the specific subcategory, it always converts the whole subcategory to primarycategory based on the current running exchange rate. This makes a very huge difference for the total value overall.",1
Money Manager Expense & Budget,Pryde Wilkes,It is incredibly simple to use and it gets the job done. All of your statistics are easily visible and you can see your spending in a monthly calendar which is very helpful.,5
Money Manager Expense & Budget,David Santos,aplicação muito boa para gestão financeira.,5
Money Manager Expense & Budget,Apurva Shukla,I needed an app that I could enter my expenses in and remember where I spent it without having to give my financial data to companies. This does it.,5
Money Manager Expense & Budget,Nate Asuncion,"Gave 5 stars in 2021, and still using it in 2024. I tried other apps from time to time, but this is the only one I liked so far. I'm hoping they can make a better web version for this, and that you can sync across devices by logging in. Aside from that, it's all good.",5
Money Manager Expense & Budget,read greed,Irritating and I skippable toooo much ads,1
Money Manager Expense & Budget,Ibrahim Faysal,easy to use and nice interface..,5
Money Manager Expense & Budget,A Kh,efficient and helpful,4
Money Manager Expense & Budget,Umasankar M,"Good and am using this for almost 3 years, it's help me on planning and tracking my expenses, very user friendly",5
Money Manager Expense & Budget,Stivel WAFO (dr460nbyte),Great app!,5
Money Manager Expense & Budget,Ming Yao Lee,Suggest that an option could be added to expenses. Allow specific expenses to be deducted as they are incurred (e.g. a group meal where the person pays for it first and then others pay it back later) With this feature it would be possible to deduct it from that purchase item and show what is paid back and what is owed.,5
Money Manager Expense & Budget,Evianik Suryani,"Aplikasinya bagus, lengkap fiturnya. Tanpa subscription pun sudah cukup puas (walau ada sedikit iklan, but it's okey). Hanya saja untuk fitur insert picture kurang memuaskan karena ketika foto di galeri hp sudah terhapus, maka di money manager juga ikut hilang... Dan itu membuat saya jengkel, karena tidak mungkin saya menyimpan di galeri beribu2 foto struk 😮‍💨 semoga diperbaiki fiturnyaa..",4
Money Manager Expense & Budget,vikas luthra,"I have recently started to use this app and like using it for the simplicity and the features it present. However while accessing one private bank login page, I got the cautionary notice which mentions that this app is in the blacklisted list and needs to be uninstalled.Kindly clarify?",4
Money Manager Expense & Budget,A Google user,"Nice app and feature-rich. Small request, can we have stats like feature for credit cards or filters in stats tab based on account",4
Money Manager Expense & Budget,Karen Torosyan,Missing notes section,5
Money Manager Expense & Budget,Vik Lien2,great!!,5
Money Manager Expense & Budget,MVB RAO,"Recently, when I was opening yes Bank mobile app, it is displaying a message that "" Black listed app money manager has been detected on your device. Uninstall it immediately."" Earlier it was not shown. Recently it is happening. When I ignore and continue the yes Bank app is not opening and closing the app instantly. What can I do for this?",5
Money Manager Expense & Budget,Bent Poulsen,"Very good app, have used it for years, and free. Very versatile and cover all your accounts. And various ways to back-up. Give it a go, you wont regret",5
Money Manager Expense & Budget,Harieth Mmanga,"easy to use, smart and well collected, gives one good track of their expenses and earnings.",5
Money Manager Expense & Budget,Jancarlos Montoya,Simple and straightforward with many small features,5
Money Manager Expense & Budget,prabesh karmacharya,"Loved it, simple to use",5
Money Manager Expense & Budget,Asif Iqbal,excellent application. soon will provide some improvement feed back.,5
Money Manager Expense & Budget,Le Quang Nguyen,Easy to use; have all the features that are premium in other apps,5
Money Manager Expense & Budget,Eleonora Saldarriaga Aguirre,Is perfect to keep track of every penny you spend,5
Money Manager Expense & Budget,sathish Kumar,superb,5
Money Manager Expense & Budget,Matt K,"After testing out other budgeting apps, I find this one to be the best for a few reasons. You can add all your accounts WITHOUT linking them. I found this to be the most important thing because with other apps I had to link accounts, which is a tedious process and some accounts don't link. You have full control over virtually everything. I haven't hit a paywall yet. I will say however, if you are new to budgeting, this app isn't for you. You should have a basic understanding of book keeping.",5
Money Manager Expense & Budget,Sin Qi,"just rather the ad only appear sometimes when using than it appear at the bottom, i accidently opened it several time🥺",5
Money Manager Expense & Budget,Sukhbir Mehra,good,2
Money Manager Expense & Budget,Jael Higgins,the best option to manage house accounting!,5
Money Manager Expense & Budget,Dhanushka Ranathunga,"As a professional accountant and IT, this is the best app I have come across so far for reporting my income and expenses so far.. Using my knowledge, I have carefully checked every feature of this app. How they are linked to each other is very clear. The generated excel format is also easy to read and understand. You will not lose anything by buying the pro version which is offered at a very low price. Then the ability to upload data from the web version is also available. Highly recommended.",5
Money Manager Expense & Budget,REVU RAVI,I like this application,4
Money Manager Expense & Budget,S. Mahesh Israel,wonderful app I suggest this application,5
Money Manager Expense & Budget,Pam Geary,I find this app great. The only thing I would say is that it doesn't automatically carry over a balance from month to month and you keep having to put it in as income which is then not a true reflection of your funds,4
Money Manager Expense & Budget,Sivapalan Kavipriya,Decent app,4
Money Manager Expense & Budget,LJ Mccallan,I have been hacked and so many have stolen my money and now I'm without and I have been physically and emotionally pushed in away we're I have to go to jail and my life is being threatened daily even buy my own family.,5
Money Manager Expense & Budget,Ugochukwu Onweluzo,"It's user friendly and cool once you get the hang of it. I haven't used the budget section yet, so can't say for sure. That's why the 4 stars",4
Money Manager Expense & Budget,jose cerros,"it is a great tool to manage my finances, finally now I know what are my Spending and my income",5
Money Manager Expense & Budget,Hafiz Ahmed,"In ""Status "" > periods time wanted including ""weekly, monthly, annually and 'Daily '"" also. Overall its a good app.",4
Money Manager Expense & Budget,Muhammad Fiqri,nice to have this app in my phone,5
Money Manager Expense & Budget,Almar Bersano,"DONT USE THE PAID VERSION! It's a scam. After I purchased the paid version, the ads is still showing up. I tried to reinstall the app but the ads is still there. I also tried to submit a request thru their help center but no one is responding to my concern. Anyway, the app is just fine but don't you dare to upgrade the paid version because you will not get what you want. Kbye.",1
Money Manager Expense & Budget,Samir Kadam,Fulfill all requirements,5
Money Manager Expense & Budget,Ricky Chandra,"It doesn't change the app language, I've restarted and retried many times with different languages. Edit: using the latest version. There's a bug where the sub currencies' exchange rates revert to 1 (the exchange rate is manually set beforehand, e.g. to 0.0001) when we edit an existing expense.",3
Money Manager Expense & Budget,Rainy Jain,"I absolutely love this app. I have been using this for months now and tracking my expenses have never been easier. This app provides all the features that I wanted in a financing app. I had tried multiple apps before this and was never really satisfied with them, until I downloaded this app. It has truly been amazing.",5
Money Manager Expense & Budget,Hemant walia,1 star less just because of ads rest everything is good,4
Money Manager Expense & Budget,Nick F,"Útil y simple, de verdad ayuda a organizar los gastos",5
Money Manager Expense & Budget,Ahmed AlQassem,Great and simple. Ads are not too annoying.,5
Money Manager Expense & Budget,lalit talreja,"This is a clean UI, good UX and non nonsense money management app! I have been using this for over 3 years and now I can't imagine handling my expenses without this. Kudos to the development team, Appreciate your talent!",5
Money Manager Expense & Budget,Vijay Prasad,This app is expect for spend tracker. But the problem is while installing My RBL card from RBL bank it's showing unsafe app and I'm not able to use app. Remove that issue,1
Money Manager Expense & Budget,Reda Ali,good,5
Money Manager Expense & Budget,Hillbilly Antics,"Is not working well for me, maybe it's me but either way.",1
Money Manager Expense & Budget,Alfha Robby,"Been using this app for almost 2 years and finally i choose to Ourchase the Remove Ads feature, if you layman that only want simplified and bare Money Diary Transaction then hust choose this app",5
Money Manager Expense & Budget,lai keat leong,nice,5
Money Manager Expense & Budget,David Oluwasanwo,Very good financial journaling and budgeting app.,4
Money Manager Expense & Budget,linson,"The Note in an expense entry shows the text in one line and reading it hard having to drag the text or moving the cursor either ways.. This should be ideally be display in full text like a para just like the description when an individual expense is opened. Also, an option to return search results with both Expense and Notes would have been better than having to swipe it. Then, the images saved to an entry could have filenames equalivalent to the date & time just like a camera image filename.",5
Money Manager Expense & Budget,Alfred Jonathan,it's a great app to track your income and expenses... love using this app...,5
Money Manager Expense & Budget,Corey King,its just awesome becauae i get to record it my way,5
Money Manager Expense & Budget,JJ Yu,Have been using this app for more than 5 years. Mainly using it to record and manage credit card balances. I always know how much I owe and never worried about missing payments,5
Money Manager Expense & Budget,Daniel Muhinja,I have enjoyed the app for the last two months. I had to buy it to get rid of the too many ads that kept coming. I liked its functionality for automatic backup on Google Drive. The Statistics Tab is great. You see where your money went. Room for improvement: The budget tab is cumbersome to delete.,4
Money Manager Expense & Budget,Lucian Iovan,Easy for everyday use .,4
Money Manager Expense & Budget,Denis Stoyanov,Useful 👍,5
Money Manager Expense & Budget,ND V,Very nice app for daily expense manage and very easy to use,5
Money Manager Expense & Budget,Reynhard Wijaya,"Already give you 5 stars months ago, can you stop asking me to give you rating? Why this app keep begging me to giving rate eventhough already give 5 stars, its annoying",1
Money Manager Expense & Budget,Ghida Farraj,Excellent,5
Money Manager Expense & Budget,Nir Nußbaum,"A great app. Really nice and has a lot of features. They also add new features all the time. What I really like about it is that they support multiple currencies and while it's not perfect, they make it better all the time. Thank you. I've been using it for three years. (Would be great if you added projects, so another optional parameter which will be possible to do reports by).",5
Money Manager Expense & Budget,nicetha Johnbosco,easy to use,5
Money Manager Expense & Budget,mukda phannarawong,good for my daily expenses,5
Money Manager Expense & Budget,Devendra Verma,excellent,5
Money Manager Expense & Budget,Roshan Kumar,"Hello Dev, I'm paid user and I like your this app. But I thing I find missing is to export these data in CSV format. It's important very much important in finance world. While providing exporting feature please provide sharing option too. Thanks. Roshan Sah",4
Money Manager Expense & Budget,Diky Dikara,Sangat lengkap fiturnya,5
Money Manager Expense & Budget,Ajay Srivastav,Unsafe for your data,1
Money Manager Expense & Budget,Enlaya Architect,"I have been using this app for years now, so far it is good and efficient for my daily use. I like how the information align with what I need. Easy to use 😊",5
Money Manager Expense & Budget,Harutyun Mkhitaryan,Useful,5
Money Manager Expense & Budget,Bob D4NZ10,"Good aps & Used its for year now, It took times to get used too it.. but as Nubi on accounting, for time being,.. this aps is best for me 👍🏻",5
Money Manager Expense & Budget,Adam Gerekink,"So far it is doing everything I need it to! I can rename budget categories- with emoticons!- I can customize my accounts, there's a calendar, repeat transactions, and the UI is clear, the user experience responsive. The ads are unintrusive. Five stars!",5
Money Manager Expense & Budget,Ajeng Dini Mayaika,Good,5
Money Manager Expense & Budget,Dark Paradox,You should add an option to add another separate wallet or account.,5
Money Manager Expense & Budget,Malith Abeykoon™,Not bad,4
Money Manager Expense & Budget,Waffleo pgk,Aplikasi nya sangat bagus. Adakah rencana ditambahkan fungsi auto sinkronisasi dengan device lainnya? Sehingga bisa terhubung secara online antara satu device dengan device lainnya di akun yang sama.,4
Money Manager Expense & Budget,Vamsi Teja,Simple yet most efficient and effective app. ∆ Search option is there to find the old expenses. ∆ Backup also present. ∆ You can edit any expense from past for any number of times. Finally best expense tracker app I've ever seen.,4
Money Manager Expense & Budget,Darren Walker,Does most of everything I need. It doesn't seem to support split transactions where a single transaction can be allocated across 2 or more categories.,4
Money Manager Expense & Budget,Jeremy Rayburn,AUsome banking app..,5
Money Manager Expense & Budget,Zidaan Shaikh,Nice app for tracking monthly expense,5
Money Manager Expense & Budget,Ashraful Parvez,supperb app. just needed a customized icon from its own library. then its complete package.👌,5
Money Manager Expense & Budget,Ahmed Saadon,This is the best personal budgeting app I've ever used with multiple features and expenses charting. definitely recommended,5
Money Manager Expense & Budget,subash palani,good,3
Money Manager Expense & Budget,Wajdi Turkistani,Works pretty well for company pettycash & cash sales.,5
Money Manager Expense & Budget,P K D,Can't back up on Onedrive through the app.,3
Money Manager Expense & Budget,Lokesh Saud,Great application,5
Money Manager Expense & Budget,Deny George Dileep,Can You Add Pending Tab in Income expense and total Tab,5
Money Manager Expense & Budget,andrew kabondo,very great and helpful app,4
Money Manager Expense & Budget,Deepak .Chauhan,Good,5
Money Manager Expense & Budget,V. Vassilev,feature rich and stable,5
Money Manager Expense & Budget,Arun Kumar MG,Please allow multiple gmail account login. because me and my wife both are spending and it should be able to track in one place,4
Money Manager Expense & Budget,Wendy Tan,"Can back up and export data easily, HV been using a few years, recommend",5
Money Manager Expense & Budget,Darlin Oey,Great app. Wish we could make a budget that includes more than one category.,4
Money Manager Expense & Budget,Mojtaba Ahmadi,"so far so good, less adv was better.",5
Money Manager Expense & Budget,Henry Nsoedo,Lovely Budgeting app,4
Money Manager Expense & Budget,Beky,simple and fast to use ❤️,5
Money Manager Expense & Budget,Firas Najar,"I have been using this app for over a year now. It is able to provide a very good overview of my finances, and I rely on it daily. However, the more I use it, I feel how it's limited in certain areas: - Setting a combined budget for multiple expenses - More detailed statistics: more charts, averages of expenses over a period of time - Smart insights",4
Money Manager Expense & Budget,Ephrem “Babylone” Bonus,fantastic,5
Money Manager Expense & Budget,Jia Wei Wang,Please add an option to not include future transactions in the Accounts tab numbers. Please add a time for repeat transactions.,5
Money Manager Expense & Budget,Julio Lemus,La sigo utilizando por segunda semana en lugar de mi libro de Excel que usé por 3 años. Volveré acá en unos meses,5
Money Manager Expense & Budget,L R,Excellent app,5
Money Manager Expense & Budget,Yupar tun,good,5
Money Manager Expense & Budget,Kok Lian Koh,Description not much item.,3
Money Manager Expense & Budget,Abdi Gaal,Now I know where my money goes. This is more painful,5
Money Manager Expense & Budget,Justin Chaves,Great app that can be as simple or complex as you want it to be when it comes to keeping track of you're personal finances. 5 stars across the board.,5
Money Manager Expense & Budget,naveen vnk,Is this application is really unsafe? Rbl my card app is not opening if this money manager installed in the same phone.,1
Money Manager Expense & Budget,Eng Hassan Alhabbal,"The App is very useful, but I hope you can change the logo picture to accurately describe this App.",5
Money Manager Expense & Budget,Ulises Abemar,"Es muy buena la aplicación, aunque un cierto confusa al momento de realizar ciertas tareas muy muy específicas. Aunque aún le falta mejoras en cuestiones de filtros y gráficas pero ofrece mucho. Altamente recomendable",4
Money Manager Expense & Budget,mohammad hassan Molayemi,Hate the ads,4
Money Manager Expense & Budget,SURESH WARUDKAR,best,5
Money Manager Expense & Budget,Muhamed Elsayed,"Definitely the best app for personal finances, but the only annoying thing to me is that I often receive my income around the 25th of each month so when I try to make a budget for each category from the 25th of the current month to the 25th of the next month I fail cuz budgets are calculated from day 1 to day 30 of each month. But, overall the experience is outstanding.",5
Money Manager Expense & Budget,erlangga wisnumurti,ok,5
Money Manager Expense & Budget,mia,"I find this helpful to track my expense. But can you add more category for the expense? Like, there is Cosmetics and Makeup, which is basically the same. Why don't you use Skincare instead? Also, I can't find category for insurance in health, and there's also no category for Vacation/holiday. It would be much more helpful if you can add more categories for the expense. Thank you.",4
Money Manager Expense & Budget,jrjt pap,Slow startup after several updates,2
Money Manager Expense & Budget,Asharaf ali,"Really a handy app to track, analyze and classify your expenses",5
Money Manager Expense & Budget,Hannah Hierlmeier,It only let me input a few bills and just completely stopped saving anything else.,1
Money Manager Expense & Budget,Kevin Cañete,Would soon purchase pro version,5
Money Manager Expense & Budget,Anwer Sadique,"best one, could manage all most everything as you desire. get you notified with every action you make",5
Money Manager Expense & Budget,Daniel Hamer,"Got this app as part of play pass which is not suppose to be showing ads, but the app still continue to show ads",1
Money Manager Expense & Budget,Gopalkrishna Panigrahi,it is one of the best application for money management,4
Money Manager Expense & Budget,Maksim Kiselev,"I have used this app for around 3 years I think. I managed to put there my whole financial situation (not only spendings) but investments and money exchanges. and of course income and spendings are well shown. Maybe there is a better app - I have never found one though. So try it out, perhaps it will suit your needs as well as mine.",5
Money Manager Expense & Budget,Ukeme Uko,The app is amazing. Can it be designed to allow for different budget periods in one calendar year. Instead of one budget running Jan to Dec. I can change the budget for April and it will not alter the previous months.,4
Money Manager Expense & Budget,Judit Türk,It's easy to use and it has all the functions that I need! Thank you!,5
Money Manager Expense & Budget,Khánh Lê Hữu Gia,pretty cook,5
Money Manager Expense & Budget,Raju Landage,Very easy to use and practical app for daily expenses. I had tried other apps earlier but found this one very useful.,5
Money Manager Expense & Budget,Ryan Jeff Villana (RJ),"This app is awesome. I had another expense manager app but this one looks way more neat and way better than my previous app. I just hope that on the accounts stats, you can also show the net earnings of the month so we can see if we earned some money from the income vs expenses that we had. Also if we can also set the budget for the income so we can also track the possible/expected net earning for month.",5
Money Manager Expense & Budget,Vasu Sachdeva,"best money manager app, using it for years, no complaints",5
Money Manager Expense & Budget,Austine Nzeamalu,"I've been using the app 3 years now so I think a review is long overdue. Love the app, very intuitive design and all the functionality you could need to track your finances. I always recommend this to friends who want to start tracking their finances.",5
Money Manager Expense & Budget,Paulo Miguel Cortesao,Fast transitions so it is easy to add multiple expenses at once. The resulting statistics are shown in colorful graphs,5
Money Manager Expense & Budget,Subash Sbs,good,4
Money Manager Expense & Budget,Fencen Fabian,"Using the App since 2 years, and it's works very well and very simple to use. I recommended to many friends and they thank me later for recommending it.",5
Money Manager Expense & Budget,Mehulkumar Patel,"Overall nice application, best in this category, sub category and sub account are also available this is the best part of this app. 1 improvement required please add export report function to all category lavel. This time this function is available in only in total menu, Please add to category or account wise Ok thanks for the app",4
Money Manager Expense & Budget,Madhu K S,"Excellent money manager, but make it backup to mail id with accurate data My RBL bank credit card app not opening because of your app so i have uninstalled Please give suggestion to reinstal money manager, and clear that bug or whatever that restrictions not allowing to open RBL credit card app",5
Money Manager Expense & Budget,Kithsiri Kumarasinghe,Easy to use and could happily be recommended to others,5
Money Manager Expense & Budget,Ryan Andrews,"Trash. Doesn't let you do basic things like budget fortnightly, or allow your budget to carry over. Their help page is outdated and gives wrong advice. Annoyed that I paid money for this.",1
Money Manager Expense & Budget,Abhishek Yadav,very easy to maintain expenses,5
Money Manager Expense & Budget,Mohana praba,v.good,5
Money Manager Expense & Budget,Grasasin Thongsiri,good app. easy to use,5
Money Manager Expense & Budget,Izzat Nazri,Very user friendly,5
Money Manager Expense & Budget,arun kumar,superb app.. helps me a lot in maintaining my finances..,5
Money Manager Expense & Budget,Carlos Garcia,This tool is amazing for tracking expenses and creating budgets. Love it!,5
Money Manager Expense & Budget,vilas kadam,nice app,5
Money Manager Expense & Budget,Rafa Soubervielle,"I'm just confused with the Card, Im trying to use it as a credit card, but why is it always showing 0 on payable balance? when I do have certain amount to pay. Other than that, the app is really good, I wish that we can put the limit for a credit card, and just to show how much we owe like I have seen on different apps.",5
Money Manager Expense & Budget,Patrizia Papa,Easy to use. User friendly. Excellent visualization of all expenses incurred.,5
Money Manager Expense & Budget,Sheron Jeewantha,"I would suggest it is better if you can add a way to automatically detect the transactions from the SMS. Some apps have that feature, but they are not this much advanced in other aspects. Features related to credit cards are awesome.",4
Money Manager Expense & Budget,Chinedu Orji,"So far as I have used this app, it helps me track my expenses. Good App.",4
Money Manager Expense & Budget,R SIVA,very nice 👍,5
Money Manager Expense & Budget,Vishal Raj,best app,5
Money Manager Expense & Budget,José León,"Simple but nice app, easy to keep track of your incomes and expenses and has nice graphic options.",5
Money Manager Expense & Budget,Emilio Romero,muy buena y sencilla,5
Money Manager Expense & Budget,Vitor Borges,"Horrible. Unintuitive. Impossible to use. I'm a millennial, which means I'll tinker and explore an interface with no issues until I learn it because I lived in the turn of the century from the analog era to the digital one and had to learn it all from scratch. Yet, 15 minutes into this app I couldn't for the life of me set my monthly salary and my monthly rent. I guess this is from the northern hemisphere or whatever, but the app insistence on going 'daily' or weekly was astonishing.",1
Money Manager Expense & Budget,Leonidas Trapotsis,Best money manager app,5
Money Manager Expense & Budget,Try Putro Yudi Prawira,It helps me lots!,5
Money Manager Expense & Budget,Ramesan Kanhaleri,Very good .It will be very useful if you add debt tab also in the app,5
Money Manager Expense & Budget,Anshul Gupta,"Hi developers, I am using this app from last one year. I find this after using a lot of apps. Amazing app to track all the daily expenses. One thing I want to ask if i purchase the pro version, the payment which I will pay that is one time for life time or something else?",5
Money Manager Expense & Budget,Somesh Nema,Best App so esay to use😍😍 totally Wroth it,5
Money Manager Expense & Budget,Ravi Kumar,"Since few days my banking app is showing this message ""Harmful app detected"" and your app, Money Manager is in it.",1
Money Manager Expense & Budget,Jane Jingyu Zhang,"Simple and straightforward, just what I need",5
Money Manager Expense & Budget,Denis Romanenko,A nice app. Very convenient for organising personal budget.,5
Money Manager Expense & Budget,Manoj Kumar Mohanty,Great App 👍.. Thank You all for your real reviews,5
Money Manager Expense & Budget,Felzley Jeri,good apk,1
Money Manager Expense & Budget,Abhi Panchal,"Wow great app, easy to use and very useful 😍",5
Money Manager Expense & Budget,Billyada W,"Very easy to use, the UI is very engaging, 100/100",5
Money Manager Expense & Budget,jayesh buch,Best expense tracking app I have seen so far,5
Money Manager Expense & Budget,rakesh shah,keep more automatically,3
Money Manager Expense & Budget,Kannan k,Hi iam new to this application can any suggest me how to use this app?,1
Money Manager Expense & Budget,Vigneswaran Ganesan,"Money Manager has been my go-to financial companion since 2017, and I continue to be impressed by its user-friendly interface and robust features. The app's ability to effortlessly track expenses, manage budgets, and provide insightful reports has greatly simplified my financial management tasks. I look forward to seeing how it continues to evolve and improve in the future.",5
Money Manager Expense & Budget,Kaihoow Ng,"Love this app for a lot of reasons. 1) One-time payment for full-features 2) Set budget for the month, and you can check if you are spending above your budget for the month 3) Easy backup and transfer of data to new device 4) Simple yet flexible Here are a few improvements to consider: 1) Set alarm for Credit card payment and going over budget 2) Auto sync of data across multiple devices",5
Money Manager Expense & Budget,Gabriel De souza,"Very good app, and very organized",5
Money Manager Expense & Budget,Selvambikai K,super,5
Money Manager Expense & Budget,Ravindra Jha,mstt hai Bhai,5
Money Manager Expense & Budget,Bella Azaria,Good,5
Money Manager Expense & Budget,Mostafa M,it's almost imposible to export your data from android to ios device. you should add account to app for these kind of issues,1
Money Manager Expense & Budget,Alister Flower,"Really good app for tracking expenses but must be some kind of a learning curve that I've missed, my primary account is always updated and I have a secondary and savings account as which which I'm transferring money between regular, I just looked and they haven't been updating in any way while I transfer on the app. The totals are out of whack even though I enter everything super carefully. I don't want to have to start it all again!",3
Money Manager Expense & Budget,Teck Chuan Loy,Good Apps.,5
Money Manager Expense & Budget,Alex,Great app - a lil cumbersome but easy to learn fast,4
Money Manager Expense & Budget,Charles Walton,"I absolutely love this app. It's very easy to use, has a lot of customizability and allows for extremely detailed/personalized budget tracking. Pros *Extremely user friendly interface *Rarely glitches/crashes *Hotbar widget allows for instant expense inputting *Custom income/expense categories *Pie charts for expense visuals Cons * 3 months in and I have yet to come across one. Easily the best budget/expense tracking app I've come across.",5
Money Manager Expense & Budget,Vanlal Vena,"Great app, I have been using this app for several years now and would recommend it to everyone...",5
Money Manager Expense & Budget,Midhun Pillai (P&M),It's a wonderful app. Really appreciate. One suggestion is that the app provides a feature that we can select transferred amount as expense. But that expense is not included in budget. It will be grateful if you add transferred expenses in budget as well,5
Money Manager Expense & Budget,Abu To,very useful app,5
Money Manager Expense & Budget,Veeramani M,good app,5
Money Manager Expense & Budget,Kid Mediante,"I hope you will offer cloud based sync and cloud based web version, users could easily login anywhere. U can add a toggle option to enable or offer this option to paid users. I will add payment for this!",5
Money Manager Expense & Budget,Jacob Alex,Super. Detailed entry can be poissible.highly recommended,5
Money Manager Expense & Budget,Piyush Pathak,extraordinarily app for money managing,5
Money Manager Expense & Budget,Ravindu Herath,Probably the best and we'll organised manager app in market. Also comes with alot of features with free version as well. Small bucks to get the premium but if you're okay with few ads the free version does more that other apps. Also it has Google backup which is a huge plus,5
Money Manager Expense & Budget,Kona,"Horrible App, once you've shown your spending habits, it informs you that it wants to share your data with hundreds of vendors - to spam you, I suppose. You can say no, but you have to go through each category of vendor and click- No. Waste of time, and an invasion of privacy - deleting. It's the old saying, ""If you are not paying (monthly ) for a product, you are the product.",1
Money Manager Expense & Budget,Kwan William,"keren, fungsional abis, udah pake ini selama 3 tahun. ga ada masalah, malah bantu banget buat tracking keuangan bulanan. josss, wajib punya!",5
Money Manager Expense & Budget,Md Milon Mia,It is very helpful with this app Because my all speeding balance easily notes down this app,5
Money Manager Expense & Budget,Dushmal Viduranga,Good app. Kindly provide weekly budget review also. I use this app for 2 years.,4
Money Manager Expense & Budget,Us Denim,Idk,4
